action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2688153,[],CHEMBL1058735,Binding affinity to human adrenergic beta2 receptor,B,,,BAO_0000034,BAO_0000357,single protein format,CC(C)NCC(O)c1ccc(O)c(O)c1,,,CHEMBL1152888,Eur J Med Chem,2009.0,"{'bei': '34.56', 'le': '0.66', 'lle': '6.17', 'sei': '10.04'}",,CHEMBL434,ISOPROTERENOL,CHEMBL434,7.3,0,http://www.openphacts.org/units/Nanomolar,823168,=,1,1,=,,Kd,nM,,50.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Kd,uM,UO_0000065,,0.05
,,2688154,[],CHEMBL1058735,Binding affinity to human adrenergic beta2 receptor,B,,,BAO_0000034,BAO_0000357,single protein format,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,,,CHEMBL1152888,Eur J Med Chem,2009.0,"{'bei': '24.86', 'le': '0.48', 'lle': '4.08', 'sei': '7.70'}",,CHEMBL1760,TERBUTALINE,CHEMBL1760,5.6,0,http://www.openphacts.org/units/Nanomolar,823242,=,1,1,=,,Kd,nM,,2510.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Kd,uM,UO_0000065,,2.51
,,2688155,[],CHEMBL1058735,Binding affinity to human adrenergic beta2 receptor,B,,,BAO_0000034,BAO_0000357,single protein format,CC(C)NCC(O)c1cc(O)cc(O)c1,,,CHEMBL1152888,Eur J Med Chem,2009.0,"{'bei': '25.17', 'le': '0.48', 'lle': '4.19', 'sei': '7.31'}",,CHEMBL776,METAPROTERENOL,CHEMBL776,5.32,0,http://www.openphacts.org/units/Nanomolar,823243,=,1,1,=,,Kd,nM,,4810.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Kd,uM,UO_0000065,,4.81
,,2688156,[],CHEMBL1058735,Binding affinity to human adrenergic beta2 receptor,B,,,BAO_0000034,BAO_0000357,single protein format,CC(C)NCC(O)COc1cccc2ccccc12,,,CHEMBL1152888,Eur J Med Chem,2009.0,"{'bei': '35.10', 'le': '0.65', 'lle': '6.52', 'sei': '21.94'}",,CHEMBL27,PROPRANOLOL,CHEMBL27,9.1,0,http://www.openphacts.org/units/Nanomolar,823246,=,1,1,=,,Kd,nM,,0.79,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Kd,10'-4microM,UO_0000065,,7.9
,,2688157,[],CHEMBL1058735,Binding affinity to human adrenergic beta2 receptor,B,,,BAO_0000034,BAO_0000357,single protein format,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,,,CHEMBL1152888,Eur J Med Chem,2009.0,"{'bei': '33.17', 'le': '0.63', 'lle': '6.59', 'sei': '22.18'}",,CHEMBL513389,ZENIDOLOL,CHEMBL513389,9.2,0,http://www.openphacts.org/units/Nanomolar,823247,=,1,1,=,,Kd,nM,,0.63,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Kd,10'-4microM,UO_0000065,,6.3
,,2688390,[],CHEMBL1051554,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)NCC(O)c1ccc(O)c(O)c1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL434,ISOPROTERENOL,CHEMBL434,8.52,0,http://www.openphacts.org/units/Nanomolar,821864,=,1,1,=,,EC50,nM,,3.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.003
,,2688410,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O=S(=O)(Nc1ccccc1)c1ccc(CCNC[C@@H](O)COc2ccccc2)cc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1204003,,CHEMBL1615579,7.3,0,http://www.openphacts.org/units/Nanomolar,821759,=,1,1,=,,EC50,nM,,50.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.05
,,2688416,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.N#C/N=C(\Nc1ccccc1)Nc1ccc(CCNC[C@H](O)COc2ccccc2)cc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1204005,,CHEMBL556689,7.52,0,http://www.openphacts.org/units/Nanomolar,821862,=,1,1,=,,EC50,nM,,30.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.03
,,2688417,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL417613,,CHEMBL417613,7.7,0,http://www.openphacts.org/units/Nanomolar,821863,=,1,1,=,,EC50,nM,,20.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.02
,,2688418,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)NCC(O)c1ccc(O)c(O)c1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL434,ISOPROTERENOL,CHEMBL434,6.0,0,http://www.openphacts.org/units/Nanomolar,821864,=,1,1,=,,EC50,nM,,1000.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,1.0
,,2688419,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)NC2CCCCC2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203988,,CHEMBL562315,7.52,0,http://www.openphacts.org/units/Nanomolar,821952,=,1,1,=,,EC50,nM,,30.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.03
,,2688420,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)NCc2ccccc2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1204006,,CHEMBL557095,7.52,0,http://www.openphacts.org/units/Nanomolar,821953,=,1,1,=,,EC50,nM,,30.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.03
,,2688421,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)NCCc2ccccc2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203987,,CHEMBL564648,8.0,0,http://www.openphacts.org/units/Nanomolar,821954,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.01
,,2688422,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)Nc2ccccc2Cl)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL2448075,,CHEMBL557295,7.4,0,http://www.openphacts.org/units/Nanomolar,821955,=,1,1,=,,EC50,nM,,40.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.04
,,2688423,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)Nc2cccc(Cl)c2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL2448074,,CHEMBL552368,7.3,0,http://www.openphacts.org/units/Nanomolar,822057,=,1,1,=,,EC50,nM,,50.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.05
,,2688424,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)Nc2ccc(Cl)cc2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL2448072,,CHEMBL551389,7.52,0,http://www.openphacts.org/units/Nanomolar,822058,=,1,1,=,,EC50,nM,,30.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.03
,,2688425,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O=[N+]([O-])c1ccccc1NC(=S)Nc1ccc(CCNC[C@H](O)COc2ccccc2)cc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203994,,CHEMBL550037,7.7,0,http://www.openphacts.org/units/Nanomolar,822059,=,1,1,=,,EC50,nM,,20.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.02
,,2688426,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O=[N+]([O-])c1cccc(NC(=S)Nc2ccc(CCNC[C@H](O)COc3ccccc3)cc2)c1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203989,,CHEMBL562669,7.52,0,http://www.openphacts.org/units/Nanomolar,822060,=,1,1,=,,EC50,nM,,30.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.03
,,2688427,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O=[N+]([O-])c1ccc(NC(=S)Nc2ccc(CCNC[C@H](O)COc3ccccc3)cc2)cc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203990,,CHEMBL564516,7.7,0,http://www.openphacts.org/units/Nanomolar,822126,=,1,1,=,,EC50,nM,,20.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.02
,,2688428,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccccc1NC(=S)Nc1ccc(CCNC[C@H](O)COc2ccccc2)cc1.Cl,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203995,,CHEMBL550444,8.0,0,http://www.openphacts.org/units/Nanomolar,822127,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.01
,,2688429,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1cccc(NC(=S)Nc2ccc(CCNC[C@H](O)COc3ccccc3)cc2)c1.Cl,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203996,,CHEMBL550445,7.7,0,http://www.openphacts.org/units/Nanomolar,822128,=,1,1,=,,EC50,nM,,20.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.02
,,2688430,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(NC(=S)Nc2ccc(CCNC[C@H](O)COc3ccccc3)cc2)cc1.Cl,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1204007,,CHEMBL557705,7.7,0,http://www.openphacts.org/units/Nanomolar,822129,=,1,1,=,,EC50,nM,,20.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.02
,,2688431,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)Nc2ccc(F)cc2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1204001,,CHEMBL552374,8.0,0,http://www.openphacts.org/units/Nanomolar,822205,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.01
,,2688432,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)Nc2ccc(Br)cc2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203998,,CHEMBL549487,7.7,0,http://www.openphacts.org/units/Nanomolar,822206,=,1,1,=,,EC50,nM,,20.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.02
,,2688433,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O[C@@H](CNCCc1ccc(NC(=S)Nc2ccc(I)cc2)cc1)COc1ccccc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1204002,,CHEMBL549960,8.0,0,http://www.openphacts.org/units/Nanomolar,822207,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.01
,,2688434,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,COC(=O)c1ccc(NC(=S)Nc2ccc(CCNC[C@H](O)COc3ccccc3)cc2)cc1.Cl,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203999,,CHEMBL549689,8.0,0,http://www.openphacts.org/units/Nanomolar,822208,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.01
,,2688435,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(CCNC[C@H](O)COc3ccccc3)cc2)cc1,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1203991,,CHEMBL561173,8.0,0,http://www.openphacts.org/units/Nanomolar,822280,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.01
,,2688436,[],CHEMBL1051555,Agonist activity at human cloned adrenergic beta2 receptor expressed in CHO cells assessed as [125I]cAMP accumulation after 2 days by radioimmunoassay relative to isoproterenol,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1ccc(NC(=S)Nc2ccc(CCNC[C@H](O)COc3ccccc3)cc2)cc1.Cl,,,CHEMBL1152419,Bioorg Med Chem,2009.0,,,CHEMBL1204000,,CHEMBL550096,8.0,0,http://www.openphacts.org/units/Nanomolar,822281,=,1,1,=,,EC50,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,uM,UO_0000065,,0.01
,,2706017,[],CHEMBL1054907,Agonist activity at human recombinant adrenergic beta2 receptor expressed in CHO cells assessed as stimulation of cAMP level after 1 hr by enzyme immunoassay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)NCC(O)c1ccc(O)c(O)c1,,,CHEMBL1153472,Bioorg Med Chem Lett,2009.0,,,CHEMBL434,ISOPROTERENOL,CHEMBL434,9.08,0,http://www.openphacts.org/units/Nanomolar,828708,=,1,1,=,,EC50,nM,,0.84,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.84
,,2934643,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cccc(CC(C)(C)NCC(O)c2ccc(O)c3c2OCC(=O)N3)c1,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL567833,,CHEMBL567833,9.4,0,http://www.openphacts.org/units/Nanomolar,852163,=,1,1,=,,EC50,nM,,0.4,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.4
,,2934644,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL568272,,CHEMBL568272,10.0,0,http://www.openphacts.org/units/Nanomolar,852318,=,1,1,=,,EC50,nM,,0.1,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.1
,,2934645,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1ccc(C(F)(F)F)cc1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL584498,,CHEMBL584498,9.4,0,http://www.openphacts.org/units/Nanomolar,852308,=,1,1,=,,EC50,nM,,0.4,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.4
,,2934646,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1ccc(C(=O)O)cc1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL577289,,CHEMBL577289,8.55,0,http://www.openphacts.org/units/Nanomolar,852155,=,1,1,=,,EC50,nM,,2.8,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,2.8
,,2934647,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL1256786,FORMOTEROL,CHEMBL1256786,9.4,1,http://www.openphacts.org/units/Nanomolar,852307,=,1,1,=,,EC50,nM,,0.4,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.4
,,2934648,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1cc(F)cc(F)c1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL565267,,CHEMBL565267,9.3,0,http://www.openphacts.org/units/Nanomolar,852276,=,1,1,=,,EC50,nM,,0.5,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.5
,,2934649,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1ccc(OC(F)(F)F)cc1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL568531,,CHEMBL568531,9.15,0,http://www.openphacts.org/units/Nanomolar,852154,=,1,1,=,,EC50,nM,,0.7,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.7
,,2934650,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1cccc(C(F)(F)F)c1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL568273,,CHEMBL568273,9.22,0,http://www.openphacts.org/units/Nanomolar,852319,=,1,1,=,,EC50,nM,,0.6,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.6
,,2934651,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1cccc(C(=O)O)c1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL566973,,CHEMBL566973,8.54,0,http://www.openphacts.org/units/Nanomolar,852164,=,1,1,=,,EC50,nM,,2.9,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,2.9
,,2934654,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1ccc(C(C)(C)C)cc1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL565685,,CHEMBL565685,7.87,0,http://www.openphacts.org/units/Nanomolar,852259,=,1,1,=,,EC50,nM,,13.4,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,13.4
,,2934656,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)c1ccc(CC(C)(C)NCC(O)c2ccc(O)c3c2OCC(=O)N3)cc1,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL576848,,CHEMBL576848,8.82,0,http://www.openphacts.org/units/Nanomolar,852248,=,1,1,=,,EC50,nM,,1.5,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,1.5
,,2934663,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1ccccc1)NCC(O)c1ccc(O)c(CO)c1,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL568511,,CHEMBL568511,7.16,0,http://www.openphacts.org/units/Nanomolar,852193,=,1,1,=,,EC50,nM,,70.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,70.0
,,2934665,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1ccccc1CC(C)(C)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL579394,,CHEMBL579394,10.0,0,http://www.openphacts.org/units/Nanomolar,852153,=,1,1,=,,EC50,nM,,0.1,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.1
,,2934666,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Cc1ccccc1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL567863,,CHEMBL567863,9.7,0,http://www.openphacts.org/units/Nanomolar,852144,=,1,1,=,,EC50,nM,,0.2,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.2
,,2934668,[],CHEMBL1044765,Agonist activity at human adrenergic beta 2 expressed in CHO-K1 cells assessed as intracellular cAMP accumulation,F,,,BAO_0000188,BAO_0000219,cell-based format,CCc1ccc(CC(C)(C)NCC(O)c2ccc(O)c3c2OCC(=O)N3)cc1,,,CHEMBL1154673,Bioorg Med Chem Lett,2009.0,,,CHEMBL567192,,CHEMBL567192,9.22,0,http://www.openphacts.org/units/Nanomolar,852247,=,1,1,=,,EC50,nM,,0.6,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,EC50,nM,UO_0000065,,0.6
