ligand_id,is_known_active,enopt_decoy_score,enopt_decoy_rank
CHEMBL31110,0,0.029627152,27150
CHEMBL31392,0,0.029627152,27151
CHEMBL478,0,0.029627152,27152
CHEMBL9441,0,0.029627152,27153
CHEMBL29991,0,0.029627152,27154
CHEMBL23036,0,0.029627152,27155
CHEMBL21625,0,0.029627152,27156
CHEMBL24376,0,0.029627152,27157
CHEMBL28747,0,0.029627152,27158
CHEMBL26740,0,0.029627152,27159
CHEMBL21380,0,0.029627152,27160
CHEMBL17329,0,0.029627152,27161
CHEMBL26115,0,0.029627152,27162
CHEMBL6731,0,0.029627152,27163
CHEMBL3309331,0,0.029627152,27164
CHEMBL24510,0,0.029627152,27165
CHEMBL9038,0,0.029627152,27166
CHEMBL34176,0,0.029627152,27167
CHEMBL34623,0,0.029627152,27168
CHEMBL10210,0,0.029627152,27169
CHEMBL30319,0,0.029627152,27170
CHEMBL18131,0,0.029627152,27171
CHEMBL11869,0,0.029627152,27172
CHEMBL26789,0,0.029627152,27173
CHEMBL4543383,0,0.029627152,27174
CHEMBL11301,0,0.029627152,27175
CHEMBL38109,0,0.029627152,27176
CHEMBL13670,0,0.029627152,27177
CHEMBL23840,0,0.029627152,27178
CHEMBL13072,0,0.029627152,27179
CHEMBL41094,0,0.029627152,27180
CHEMBL31511,0,0.029627152,27181
CHEMBL32289,0,0.029583907,27182
CHEMBL8100,0,0.029566573,27183
CHEMBL8695,0,0.029566573,27184
CHEMBL31727,0,0.029566573,27185
CHEMBL8663,0,0.029566573,27186
CHEMBL13889,0,0.029566573,27187
CHEMBL38374,0,0.029521223,27188
CHEMBL31345,0,0.029515166,27189
CHEMBL3311312,0,0.029473938,27190
CHEMBL33235,0,0.029473938,27191
CHEMBL16699,0,0.029464042,27192
CHEMBL4434862,0,0.029450785,27193
CHEMBL41652,0,0.029450785,27194
CHEMBL32370,0,0.029419918,27195
CHEMBL15093,0,0.029350724,27196
CHEMBL28335,0,0.029350724,27197
CHEMBL15581,0,0.029347261,27198
CHEMBL16888,0,0.029339634,27199
CHEMBL35996,0,0.029311424,27200
CHEMBL4543220,0,0.029283077,27201
CHEMBL32292,0,0.02926919,27202
CHEMBL27243,0,0.029266015,27203
CHEMBL10479,0,0.029266015,27204
CHEMBL12743,0,0.029266015,27205
CHEMBL3309345,0,0.02917969,27206
CHEMBL39152,0,0.029174559,27207
CHEMBL42965,0,0.029174559,27208
CHEMBL27633,0,0.029174559,27209
CHEMBL18499,0,0.029174559,27210
CHEMBL34763,0,0.029174559,27211
CHEMBL22480,0,0.029174559,27212
CHEMBL38316,0,0.029174559,27213
CHEMBL29338,0,0.029174559,27214
CHEMBL39962,0,0.029174559,27215
CHEMBL40056,0,0.029174559,27216
CHEMBL10650,0,0.029174559,27217
CHEMBL21080,0,0.029174559,27218
CHEMBL4543466,0,0.029174559,27219
CHEMBL10717,0,0.029174559,27220
CHEMBL41638,0,0.029174559,27221
CHEMBL30392,0,0.029174559,27222
CHEMBL29432,0,0.029174559,27223
CHEMBL32157,0,0.029174559,27224
CHEMBL41368,0,0.029174559,27225
CHEMBL27567,0,0.029174559,27226
CHEMBL3309729,0,0.029174559,27227
CHEMBL3309724,0,0.029174559,27228
CHEMBL21520,0,0.029174559,27229
CHEMBL24190,0,0.029174559,27230
CHEMBL31703,0,0.029170735,27231
CHEMBL30213,0,0.029170735,27232
CHEMBL22155,0,0.029170735,27233
CHEMBL11734,0,0.029170735,27234
CHEMBL22198,0,0.029170735,27235
CHEMBL38443,0,0.029170735,27236
CHEMBL13025,0,0.029170735,27237
CHEMBL34491,0,0.029170735,27238
CHEMBL538639,0,0.029170735,27239
CHEMBL12520,0,0.029170735,27240
CHEMBL20021,0,0.029170735,27241
CHEMBL6255,0,0.029133258,27242
CHEMBL15901,0,0.029133258,27243
CHEMBL35200,0,0.029133258,27244
CHEMBL20804,0,0.029133258,27245
CHEMBL1170662,0,0.029133258,27246
CHEMBL22484,0,0.029133258,27247
CHEMBL16638,0,0.029133258,27248
CHEMBL19628,0,0.029133258,27249
CHEMBL38790,0,0.029133258,27250
CHEMBL31906,0,0.029133258,27251
CHEMBL29180,0,0.029133258,27252
CHEMBL609427,0,0.029133065,27253
CHEMBL27716,0,0.029133065,27254
CHEMBL13212,0,0.029133065,27255
CHEMBL17391,0,0.028992796,27256
CHEMBL8699,0,0.028903946,27257
CHEMBL32337,0,0.02889365,27258
CHEMBL32764,0,0.02889365,27259
CHEMBL4435536,0,0.02889365,27260
CHEMBL39830,0,0.02889365,27261
CHEMBL25184,0,0.02889365,27262
CHEMBL20591,0,0.02889365,27263
CHEMBL27034,0,0.02879392,27264
CHEMBL24365,0,0.028791852,27265
CHEMBL36974,0,0.028643655,27266
CHEMBL36451,0,0.028607368,27267
CHEMBL16146,0,0.02856392,27268
CHEMBL24129,0,0.028509814,27269
CHEMBL28979,0,0.028509814,27270
CHEMBL3311459,0,0.028509814,27271
CHEMBL32782,0,0.028509814,27272
CHEMBL15351,0,0.028509814,27273
CHEMBL4435750,0,0.028487807,27274
CHEMBL31794,0,0.028476017,27275
CHEMBL32697,0,0.02838455,27276
CHEMBL7877,0,0.028319642,27277
CHEMBL3310217,0,0.028281918,27278
CHEMBL14477,0,0.02827008,27279
CHEMBL4543583,0,0.02827008,27280
CHEMBL764,0,0.02827008,27281
CHEMBL7379,0,0.0282139,27282
CHEMBL8554,0,0.0282139,27283
CHEMBL24693,0,0.0282139,27284
CHEMBL13784,0,0.0282139,27285
CHEMBL8180,0,0.0282139,27286
CHEMBL12420,0,0.0282139,27287
CHEMBL1770963,0,0.0282139,27288
CHEMBL7354,0,0.0282139,27289
CHEMBL7257,0,0.0282139,27290
CHEMBL23571,0,0.0282139,27291
CHEMBL38218,0,0.0282139,27292
CHEMBL18188,0,0.0282139,27293
CHEMBL40861,0,0.028193226,27294
CHEMBL1165220,0,0.028141849,27295
CHEMBL690,0,0.028131606,27296
CHEMBL29084,0,0.028105544,27297
CHEMBL14979,0,0.02809342,27298
CHEMBL4116171,0,0.028020257,27299
CHEMBL25072,0,0.028005522,27300
CHEMBL20140,0,0.028005522,27301
CHEMBL18877,0,0.028005522,27302
CHEMBL17934,0,0.027933968,27303
CHEMBL32254,0,0.027854629,27304
CHEMBL28206,0,0.027840532,27305
CHEMBL11327,0,0.027840532,27306
CHEMBL10676,0,0.027797744,27307
CHEMBL13268,0,0.027689463,27308
CHEMBL16822,0,0.027689463,27309
CHEMBL31323,0,0.027689463,27310
CHEMBL10826,0,0.02768611,27311
CHEMBL32357,0,0.027685234,27312
CHEMBL33303,0,0.027685234,27313
CHEMBL17215,0,0.027685234,27314
CHEMBL4436001,0,0.027652668,27315
CHEMBL27112,0,0.027638856,27316
CHEMBL3310138,0,0.027571222,27317
CHEMBL35908,0,0.027571222,27318
CHEMBL9832,0,0.027558548,27319
CHEMBL4559999,0,0.027507527,27320
CHEMBL4553137,0,0.027507527,27321
CHEMBL4434808,0,0.027507527,27322
CHEMBL20694,0,0.027507527,27323
CHEMBL37765,0,0.027458929,27324
CHEMBL57,0,0.027418165,27325
CHEMBL10302,0,0.027282936,27326
CHEMBL4435009,0,0.027238749,27327
CHEMBL31009,0,0.027234461,27328
CHEMBL20001,0,0.027175339,27329
CHEMBL27497,0,0.027098572,27330
CHEMBL4436128,0,0.027083026,27331
CHEMBL6384,0,0.027033621,27332
CHEMBL27169,0,0.027030494,27333
CHEMBL24897,0,0.027030494,27334
CHEMBL27635,0,0.027030494,27335
CHEMBL11354,0,0.027030494,27336
CHEMBL4436186,0,0.026994206,27337
CHEMBL4559929,0,0.026994206,27338
CHEMBL29844,0,0.02693459,27339
CHEMBL28266,0,0.02684788,27340
CHEMBL23729,0,0.02684788,27341
CHEMBL27264,0,0.0266502,27342
CHEMBL8065,0,0.026645511,27343
CHEMBL30234,0,0.026607936,27344
CHEMBL28733,0,0.026583426,27345
CHEMBL42594,0,0.02654041,27346
CHEMBL21941,0,0.026482334,27347
CHEMBL30226,0,0.026445935,27348
CHEMBL40317,0,0.026382169,27349
CHEMBL11883,0,0.026382169,27350
CHEMBL4436252,0,0.026382169,27351
CHEMBL41508,0,0.026382169,27352
CHEMBL27754,0,0.026382169,27353
CHEMBL23997,0,0.026382169,27354
CHEMBL4543228,0,0.026382169,27355
CHEMBL39599,0,0.026382169,27356
CHEMBL23204,0,0.026382169,27357
CHEMBL8457,0,0.026382169,27358
CHEMBL39154,0,0.026382169,27359
CHEMBL40732,0,0.026382169,27360
CHEMBL38690,0,0.026382169,27361
CHEMBL526,0,0.026382169,27362
CHEMBL33170,0,0.026382169,27363
CHEMBL25046,0,0.026382169,27364
CHEMBL23017,0,0.026382169,27365
CHEMBL16519,0,0.026382169,27366
CHEMBL26341,0,0.026382169,27367
CHEMBL4543457,0,0.026382169,27368
CHEMBL11862,0,0.026382169,27369
CHEMBL27527,0,0.026382169,27370
CHEMBL27192,0,0.026382169,27371
CHEMBL6920,0,0.026382169,27372
CHEMBL40965,0,0.026382169,27373
CHEMBL8877,0,0.026382169,27374
CHEMBL23040,0,0.026382169,27375
CHEMBL40059,0,0.026382169,27376
CHEMBL34595,0,0.026382169,27377
CHEMBL42370,0,0.026382169,27378
CHEMBL16919,0,0.026382169,27379
CHEMBL39833,0,0.026382169,27380
CHEMBL26650,0,0.026382169,27381
CHEMBL19713,0,0.026358958,27382
CHEMBL31074,0,0.026285404,27383
CHEMBL24691,0,0.02625604,27384
CHEMBL22993,0,0.02622761,27385
CHEMBL11864,0,0.0262098,27386
CHEMBL9319,0,0.02620949,27387
CHEMBL32399,0,0.026144726,27388
CHEMBL14066,0,0.026105354,27389
CHEMBL261894,0,0.025979621,27390
CHEMBL20586,0,0.025950186,27391
CHEMBL11763,0,0.02587588,27392
CHEMBL11482,0,0.02587588,27393
CHEMBL41802,0,0.02587588,27394
CHEMBL1161051,0,0.025866115,27395
CHEMBL13950,0,0.025834255,27396
CHEMBL26955,0,0.02582294,27397
CHEMBL27004,0,0.02582294,27398
CHEMBL13444,0,0.02582294,27399
CHEMBL32447,0,0.025794573,27400
CHEMBL32446,0,0.025791345,27401
CHEMBL4543494,0,0.025791345,27402
CHEMBL27489,0,0.025791345,27403
CHEMBL7312,0,0.025791345,27404
CHEMBL34411,0,0.02573458,27405
CHEMBL9567,0,0.025726462,27406
CHEMBL28540,0,0.02571818,27407
CHEMBL803,0,0.02571818,27408
CHEMBL38229,0,0.025698869,27409
CHEMBL4436272,0,0.025627883,27410
CHEMBL32349,0,0.02561716,27411
CHEMBL11974,0,0.02561716,27412
CHEMBL39969,0,0.02561716,27413
CHEMBL41529,0,0.02561716,27414
CHEMBL20929,0,0.02561716,27415
CHEMBL36091,0,0.02561716,27416
CHEMBL31382,0,0.02561716,27417
CHEMBL7787,0,0.02561716,27418
CHEMBL33997,0,0.02561716,27419
CHEMBL29607,0,0.02561716,27420
CHEMBL10046,0,0.02561716,27421
CHEMBL4435753,0,0.02561716,27422
CHEMBL8233,0,0.02561716,27423
CHEMBL35753,0,0.025523327,27424
CHEMBL30259,0,0.025523327,27425
CHEMBL23688,0,0.025523327,27426
CHEMBL8040,0,0.025523327,27427
CHEMBL7777,0,0.025523327,27428
CHEMBL18486,0,0.025523327,27429
CHEMBL31424,0,0.02550194,27430
CHEMBL526313,0,0.025397584,27431
CHEMBL37602,0,0.025338389,27432
CHEMBL20878,0,0.025338389,27433
CHEMBL16299,0,0.025338389,27434
CHEMBL18185,0,0.025338389,27435
CHEMBL19368,0,0.025338389,27436
CHEMBL37920,0,0.025221808,27437
CHEMBL21248,0,0.025097745,27438
CHEMBL13801,0,0.025097745,27439
CHEMBL6861,0,0.025097745,27440
CHEMBL37679,0,0.025097745,27441
CHEMBL4434752,0,0.02507223,27442
CHEMBL31605,0,0.025064474,27443
CHEMBL35358,0,0.02504303,27444
CHEMBL12453,0,0.025037462,27445
CHEMBL33980,0,0.025037462,27446
CHEMBL6904,0,0.024954956,27447
CHEMBL14913,0,0.024951247,27448
CHEMBL35746,0,0.024923284,27449
CHEMBL11272,0,0.024907967,27450
CHEMBL1160711,0,0.024907967,27451
CHEMBL10838,0,0.024907967,27452
CHEMBL26782,0,0.024907967,27453
CHEMBL11997,0,0.024907967,27454
CHEMBL6939,0,0.024907967,27455
CHEMBL40389,0,0.024907967,27456
CHEMBL10321,0,0.024907967,27457
CHEMBL13276,0,0.024907967,27458
CHEMBL1761221,0,0.024717603,27459
CHEMBL25131,0,0.024664907,27460
CHEMBL38194,0,0.024617689,27461
CHEMBL34977,0,0.024602946,27462
CHEMBL524,0,0.024602946,27463
CHEMBL30033,0,0.024602946,27464
CHEMBL16879,0,0.024602946,27465
CHEMBL9666,0,0.024602946,27466
CHEMBL32195,0,0.024602946,27467
CHEMBL612129,0,0.024602946,27468
CHEMBL40853,0,0.024602946,27469
CHEMBL24882,0,0.024602946,27470
CHEMBL40369,0,0.024602946,27471
CHEMBL23441,0,0.024602946,27472
CHEMBL28249,0,0.024602946,27473
CHEMBL1188857,0,0.024602946,27474
CHEMBL25400,0,0.024602946,27475
CHEMBL34128,0,0.024602946,27476
CHEMBL24868,0,0.024602946,27477
CHEMBL15319,0,0.024602946,27478
CHEMBL29834,0,0.024602946,27479
CHEMBL11418,0,0.024602946,27480
CHEMBL27147,0,0.024602946,27481
CHEMBL30286,0,0.024602946,27482
CHEMBL8352,0,0.024602946,27483
CHEMBL8336,0,0.024602946,27484
CHEMBL4543458,0,0.024602946,27485
CHEMBL26272,0,0.024602946,27486
CHEMBL8600,0,0.024602946,27487
CHEMBL34250,0,0.024602946,27488
CHEMBL20,0,0.024602946,27489
CHEMBL21894,0,0.024602946,27490
CHEMBL39852,0,0.024602946,27491
CHEMBL610191,0,0.024602946,27492
CHEMBL18902,0,0.024602946,27493
CHEMBL23224,0,0.024602946,27494
CHEMBL7597,0,0.024602946,27495
CHEMBL3311440,0,0.02459284,27496
CHEMBL29865,0,0.024522552,27497
CHEMBL11417,0,0.024488037,27498
CHEMBL13472,0,0.024486953,27499
CHEMBL9758,0,0.024465492,27500
CHEMBL37281,0,0.024352975,27501
CHEMBL21350,0,0.024352975,27502
CHEMBL38803,0,0.024352975,27503
CHEMBL10489,0,0.024352975,27504
CHEMBL19194,0,0.024352975,27505
CHEMBL13994,0,0.024308873,27506
CHEMBL11743,0,0.024297792,27507
CHEMBL18347,0,0.024222955,27508
CHEMBL27082,0,0.02421176,27509
CHEMBL36709,0,0.024147127,27510
CHEMBL39138,0,0.024095688,27511
CHEMBL15591,0,0.024083946,27512
CHEMBL39153,0,0.024077127,27513
CHEMBL22502,0,0.024019754,27514
CHEMBL40932,0,0.024019754,27515
CHEMBL4435118,0,0.024019754,27516
CHEMBL27386,0,0.024019754,27517
CHEMBL16963,0,0.02396402,27518
CHEMBL4543416,0,0.02390117,27519
CHEMBL3309454,0,0.02389593,27520
CHEMBL32712,0,0.02389122,27521
CHEMBL39699,0,0.023795819,27522
CHEMBL13247,0,0.023795819,27523
CHEMBL19924,0,0.023795819,27524
CHEMBL13183,0,0.0237877,27525
CHEMBL39329,0,0.023782592,27526
CHEMBL3310243,0,0.023782592,27527
CHEMBL36196,0,0.023782592,27528
CHEMBL11537,0,0.023782592,27529
CHEMBL14837,0,0.023782592,27530
CHEMBL25726,0,0.023782592,27531
CHEMBL8037,0,0.023782592,27532
CHEMBL39720,0,0.023782592,27533
CHEMBL15187,0,0.023725947,27534
CHEMBL37449,0,0.023725947,27535
CHEMBL18596,0,0.023725947,27536
CHEMBL4435578,0,0.023725947,27537
CHEMBL29275,0,0.023725947,27538
CHEMBL11539,0,0.023725947,27539
CHEMBL16524,0,0.023725947,27540
CHEMBL38764,0,0.023725947,27541
CHEMBL41750,0,0.023725947,27542
CHEMBL37177,0,0.023725947,27543
CHEMBL33566,0,0.023725947,27544
CHEMBL12307,0,0.023725947,27545
CHEMBL23622,0,0.023725947,27546
CHEMBL1189651,0,0.023725947,27547
CHEMBL25223,0,0.023725947,27548
CHEMBL32719,0,0.023725947,27549
CHEMBL19198,0,0.023725947,27550
CHEMBL16258,0,0.023725947,27551
CHEMBL1182846,0,0.023725947,27552
CHEMBL29025,0,0.023725947,27553
CHEMBL29471,0,0.023725947,27554
CHEMBL1184294,0,0.023725947,27555
CHEMBL39986,0,0.023725947,27556
CHEMBL10201,0,0.023725947,27557
CHEMBL558,0,0.023725947,27558
CHEMBL25646,0,0.023725947,27559
CHEMBL13634,0,0.023725947,27560
CHEMBL21825,0,0.023725947,27561
CHEMBL8726,0,0.023725947,27562
CHEMBL23451,0,0.023725947,27563
CHEMBL33442,0,0.023725947,27564
CHEMBL38850,0,0.023725947,27565
CHEMBL16247,0,0.023725947,27566
CHEMBL31194,0,0.023725947,27567
CHEMBL6853,0,0.023725947,27568
CHEMBL12010,0,0.023725947,27569
CHEMBL24107,0,0.023725947,27570
CHEMBL584972,0,0.023725947,27571
CHEMBL1163196,0,0.023725947,27572
CHEMBL21229,0,0.023725947,27573
CHEMBL22212,0,0.023725947,27574
CHEMBL11390,0,0.023725947,27575
CHEMBL27949,0,0.023725947,27576
CHEMBL13579,0,0.023725947,27577
CHEMBL22652,0,0.023725947,27578
CHEMBL154463,0,0.023725947,27579
CHEMBL3309329,0,0.023725947,27580
CHEMBL4553152,0,0.023725947,27581
CHEMBL7154,0,0.023725947,27582
CHEMBL28005,0,0.023725947,27583
CHEMBL574,0,0.023725947,27584
CHEMBL1195116,0,0.023725947,27585
CHEMBL6215,0,0.023725947,27586
CHEMBL18481,0,0.023725947,27587
CHEMBL38117,0,0.023725947,27588
CHEMBL37378,0,0.023725947,27589
CHEMBL34171,0,0.023725947,27590
CHEMBL26491,0,0.023716005,27591
CHEMBL28052,0,0.023705535,27592
CHEMBL35107,0,0.023704728,27593
CHEMBL31508,0,0.023704728,27594
CHEMBL11297,0,0.023704728,27595
CHEMBL23192,0,0.023704728,27596
CHEMBL4560051,0,0.023704728,27597
CHEMBL41611,0,0.023704728,27598
CHEMBL16628,0,0.023704728,27599
CHEMBL41595,0,0.023704728,27600
CHEMBL14982,0,0.023704728,27601
CHEMBL12919,0,0.023704728,27602
CHEMBL30682,0,0.023704728,27603
CHEMBL4435331,0,0.023672758,27604
CHEMBL40658,0,0.02353587,27605
CHEMBL42201,0,0.023497278,27606
CHEMBL674,0,0.023467405,27607
CHEMBL13945,0,0.023374874,27608
CHEMBL1209184,0,0.023374874,27609
CHEMBL4436397,0,0.023374874,27610
CHEMBL32436,0,0.023374874,27611
CHEMBL17423,0,0.023245946,27612
CHEMBL25285,0,0.023131453,27613
CHEMBL39051,0,0.023024406,27614
CHEMBL537349,0,0.02299821,27615
CHEMBL35962,0,0.02299821,27616
CHEMBL12829,0,0.02299821,27617
CHEMBL16145,0,0.02296487,27618
CHEMBL3309359,0,0.022946913,27619
CHEMBL27182,0,0.022946913,27620
CHEMBL11481,0,0.022946913,27621
CHEMBL23626,0,0.022946913,27622
CHEMBL23510,0,0.022946913,27623
CHEMBL29465,0,0.022946913,27624
CHEMBL33135,0,0.022946913,27625
CHEMBL27451,0,0.0228747,27626
CHEMBL24529,0,0.022759028,27627
CHEMBL16162,0,0.022697238,27628
CHEMBL27415,0,0.0225983,27629
CHEMBL4116149,0,0.022563737,27630
CHEMBL40917,0,0.022563737,27631
CHEMBL27494,0,0.022563737,27632
CHEMBL10388,0,0.022533564,27633
CHEMBL40446,0,0.02244946,27634
CHEMBL9588,0,0.022437172,27635
CHEMBL701,0,0.02218956,27636
CHEMBL40257,0,0.02218956,27637
CHEMBL775,0,0.02218956,27638
CHEMBL39495,0,0.02218956,27639
CHEMBL25485,0,0.02218956,27640
CHEMBL1163291,0,0.02218956,27641
CHEMBL4543171,0,0.02218956,27642
CHEMBL42359,0,0.02218956,27643
CHEMBL13522,0,0.02218956,27644
CHEMBL6702,0,0.02218956,27645
CHEMBL18367,0,0.02218956,27646
CHEMBL22065,0,0.02218956,27647
CHEMBL12027,0,0.02218956,27648
CHEMBL16933,0,0.02218956,27649
CHEMBL32650,0,0.02218956,27650
CHEMBL27710,0,0.02218956,27651
CHEMBL607038,0,0.02218956,27652
CHEMBL4435642,0,0.022070799,27653
CHEMBL30058,0,0.022056019,27654
CHEMBL584554,0,0.022052204,27655
CHEMBL9686,0,0.021994537,27656
CHEMBL8960,0,0.021994537,27657
CHEMBL19285,0,0.021885155,27658
CHEMBL776,0,0.021885155,27659
CHEMBL24254,0,0.021860426,27660
CHEMBL24431,0,0.021860426,27661
CHEMBL11839,0,0.021819426,27662
CHEMBL3309910,0,0.021819426,27663
CHEMBL6784,0,0.021819426,27664
CHEMBL21530,0,0.021819426,27665
CHEMBL31488,0,0.021819426,27666
CHEMBL27964,0,0.021819426,27667
CHEMBL4436220,0,0.021819426,27668
CHEMBL41727,0,0.021819426,27669
CHEMBL21007,0,0.021819426,27670
CHEMBL25543,0,0.021819426,27671
CHEMBL34,0,0.021819426,27672
CHEMBL10244,0,0.021819426,27673
CHEMBL34910,0,0.021819426,27674
CHEMBL22101,0,0.021819426,27675
CHEMBL10688,0,0.021819426,27676
CHEMBL28194,0,0.021819426,27677
CHEMBL4116150,0,0.021819426,27678
CHEMBL23306,0,0.021819426,27679
CHEMBL36824,0,0.021819426,27680
CHEMBL13126,0,0.021819426,27681
CHEMBL1163255,0,0.021819426,27682
CHEMBL37665,0,0.021819426,27683
CHEMBL29630,0,0.021819426,27684
CHEMBL155287,0,0.021819426,27685
CHEMBL33623,0,0.021819426,27686
CHEMBL12378,0,0.021819426,27687
CHEMBL6724,0,0.021819426,27688
CHEMBL23526,0,0.021819426,27689
CHEMBL21836,0,0.021819426,27690
CHEMBL17356,0,0.021819426,27691
CHEMBL19161,0,0.021819426,27692
CHEMBL419,0,0.021819426,27693
CHEMBL41272,0,0.021819426,27694
CHEMBL1163189,0,0.021819426,27695
CHEMBL1076637,0,0.021819426,27696
CHEMBL11260,0,0.021819426,27697
CHEMBL38105,0,0.021819426,27698
CHEMBL27406,0,0.021819426,27699
CHEMBL15807,0,0.021819426,27700
CHEMBL22192,0,0.021819426,27701
CHEMBL1163515,0,0.021819426,27702
CHEMBL794,0,0.021819426,27703
CHEMBL28300,0,0.021819426,27704
CHEMBL25033,0,0.021819426,27705
CHEMBL32777,0,0.021819426,27706
CHEMBL13503,0,0.021819426,27707
CHEMBL27969,0,0.021819426,27708
CHEMBL26744,0,0.021819426,27709
CHEMBL4436181,0,0.021819426,27710
CHEMBL8281,0,0.021819426,27711
CHEMBL13573,0,0.021819426,27712
CHEMBL565,0,0.021819426,27713
CHEMBL14904,0,0.021819426,27714
CHEMBL8237,0,0.021819426,27715
CHEMBL29319,0,0.021819426,27716
CHEMBL11986,0,0.021819426,27717
CHEMBL26406,0,0.021819426,27718
CHEMBL23313,0,0.021819426,27719
CHEMBL39879,0,0.021819426,27720
CHEMBL15200,0,0.021819426,27721
CHEMBL28075,0,0.021819426,27722
CHEMBL7204,0,0.021819426,27723
CHEMBL26428,0,0.021819426,27724
CHEMBL34246,0,0.021819426,27725
CHEMBL15995,0,0.021819426,27726
CHEMBL37607,0,0.021819426,27727
CHEMBL22298,0,0.021819426,27728
CHEMBL1163542,0,0.021819426,27729
CHEMBL18493,0,0.021819426,27730
CHEMBL6640,0,0.021819426,27731
CHEMBL25427,0,0.021819426,27732
CHEMBL7087,0,0.021819426,27733
CHEMBL20219,0,0.021819426,27734
CHEMBL26666,0,0.021819426,27735
CHEMBL6257,0,0.021819426,27736
CHEMBL18311,0,0.021819426,27737
CHEMBL32184,0,0.021819426,27738
CHEMBL40633,0,0.021819426,27739
CHEMBL30863,0,0.021819426,27740
CHEMBL24346,0,0.021819426,27741
CHEMBL34981,0,0.021819426,27742
CHEMBL1084953,0,0.021776646,27743
CHEMBL23214,0,0.021774452,27744
CHEMBL8610,0,0.021774452,27745
CHEMBL41818,0,0.021774452,27746
CHEMBL14388,0,0.021655884,27747
CHEMBL31536,0,0.021655884,27748
CHEMBL31050,0,0.021655884,27749
CHEMBL6869,0,0.021655884,27750
CHEMBL28582,0,0.021655884,27751
CHEMBL26454,0,0.021655884,27752
CHEMBL19554,0,0.021655884,27753
CHEMBL34514,0,0.021655884,27754
CHEMBL38593,0,0.021655884,27755
CHEMBL27410,0,0.021655884,27756
CHEMBL12948,0,0.021655884,27757
CHEMBL22160,0,0.021655884,27758
CHEMBL30816,0,0.021655884,27759
CHEMBL24025,0,0.021655884,27760
CHEMBL26716,0,0.021655884,27761
CHEMBL20909,0,0.021655884,27762
CHEMBL32858,0,0.021655884,27763
CHEMBL11888,0,0.021655884,27764
CHEMBL31598,0,0.021655884,27765
CHEMBL13504,0,0.021655884,27766
CHEMBL10247,0,0.021655884,27767
CHEMBL18467,0,0.021655884,27768
CHEMBL4303801,0,0.021655884,27769
CHEMBL42341,0,0.021655884,27770
CHEMBL38637,0,0.021655884,27771
CHEMBL22734,0,0.021655884,27772
CHEMBL8450,0,0.021655884,27773
CHEMBL29585,0,0.021655884,27774
CHEMBL12855,0,0.021655884,27775
CHEMBL589736,0,0.021655884,27776
CHEMBL42085,0,0.021609949,27777
CHEMBL36716,0,0.021561142,27778
CHEMBL35079,0,0.021490391,27779
CHEMBL24528,0,0.021480625,27780
CHEMBL4435448,0,0.021442018,27781
CHEMBL22896,0,0.021442018,27782
CHEMBL39931,0,0.021399202,27783
CHEMBL3310012,0,0.021360463,27784
CHEMBL20038,0,0.02135242,27785
CHEMBL40399,0,0.02135242,27786
CHEMBL36291,0,0.02135242,27787
CHEMBL36946,0,0.02135242,27788
CHEMBL26540,0,0.02135242,27789
CHEMBL39221,0,0.02135242,27790
CHEMBL20842,0,0.02135242,27791
CHEMBL29626,0,0.02135242,27792
CHEMBL30193,0,0.02135242,27793
CHEMBL4560044,0,0.02135242,27794
CHEMBL21120,0,0.02135242,27795
CHEMBL16843,0,0.021269627,27796
CHEMBL16550,0,0.021269627,27797
CHEMBL25655,0,0.021269627,27798
CHEMBL16753,0,0.021269627,27799
CHEMBL13872,0,0.021269627,27800
CHEMBL16729,0,0.021269627,27801
CHEMBL41641,0,0.021269627,27802
CHEMBL15945,0,0.021269627,27803
CHEMBL22275,0,0.021269627,27804
CHEMBL16698,0,0.021269627,27805
CHEMBL17709,0,0.021269627,27806
CHEMBL15607,0,0.021269627,27807
CHEMBL16855,0,0.021269627,27808
CHEMBL3309855,0,0.021269627,27809
CHEMBL7009,0,0.021269627,27810
CHEMBL4435208,0,0.021269627,27811
CHEMBL4116089,0,0.021269627,27812
CHEMBL17091,0,0.021269627,27813
CHEMBL7707,0,0.021269627,27814
CHEMBL16977,0,0.021269627,27815
CHEMBL8562,0,0.021269627,27816
CHEMBL16981,0,0.021269627,27817
CHEMBL30316,0,0.021269627,27818
CHEMBL7242,0,0.021269627,27819
CHEMBL19935,0,0.021259366,27820
CHEMBL42604,0,0.021238321,27821
CHEMBL38768,0,0.021238321,27822
CHEMBL14983,0,0.021190306,27823
CHEMBL39054,0,0.021183666,27824
CHEMBL23470,0,0.021171136,27825
CHEMBL41097,0,0.021171136,27826
CHEMBL18910,0,0.021171136,27827
CHEMBL31024,0,0.021171136,27828
CHEMBL27454,0,0.021171136,27829
CHEMBL12091,0,0.021171136,27830
CHEMBL38922,0,0.021171136,27831
CHEMBL33550,0,0.021171136,27832
CHEMBL4543273,0,0.021168606,27833
CHEMBL34969,0,0.021168606,27834
CHEMBL27610,0,0.021168606,27835
CHEMBL769,0,0.021168606,27836
CHEMBL23731,0,0.021168606,27837
CHEMBL718,0,0.021168606,27838
CHEMBL11996,0,0.021168606,27839
CHEMBL39273,0,0.021168606,27840
CHEMBL7336,0,0.021168606,27841
CHEMBL30065,0,0.021168606,27842
CHEMBL35887,0,0.021168606,27843
CHEMBL7185,0,0.021168606,27844
